created_at,referencia_credito,datos_garantia.fecha_desembolso,datos_garantia.codigo_producto
2023-10-04 12:14:23.650,96873447,2023-10-04 12:14:22,489
2023-10-04 12:14:24.464,35971725,2023-10-04 12:14:23,489
2023-10-04 12:14:25.578,85545438,2023-10-04 12:14:24,489
2023-10-04 12:14:26.443,62481847,2023-10-04 12:14:25,489
2023-10-04 12:14:27.280,15861428,2023-10-04 12:14:26,489
2023-10-04 12:14:28.170,24256543,2023-10-04 12:14:27,489
2023-10-04 12:14:29.099,73733555,2023-10-04 12:14:28,489
2023-10-04 12:14:29.993,33339339,2023-10-04 12:14:29,489
2023-10-04 12:14:31.010,33662164,2023-10-04 12:14:30,489
2023-10-04 12:14:31.816,94339149,2023-10-04 12:14:31,489
2023-10-04 12:14:32.696,28695336,2023-10-04 12:14:31,489
2023-10-04 12:14:33.476,73587962,2023-10-04 12:14:32,489
2023-10-04 12:14:34.315,96452494,2023-10-04 12:14:33,489
2023-10-04 12:14:35.191,62953113,2023-10-04 12:14:34,489
2023-10-04 12:14:36.661,44516613,2023-10-04 12:14:35,489
2023-10-04 12:14:37.719,23438577,2023-10-04 12:14:36,489
2023-10-04 12:14:38.885,29272185,2023-10-04 12:14:37,489
2023-10-04 12:14:39.787,69214116,2023-10-04 12:14:39,489
2023-10-04 12:14:40.847,82184419,2023-10-04 12:14:39,489
2023-10-04 12:14:41.897,96362897,2023-10-04 12:14:41,489
2023-10-04 12:14:42.777,26522485,2023-10-04 12:14:42,489
2023-10-04 12:14:43.576,43876582,2023-10-04 12:14:42,489
2023-10-04 12:14:44.649,41761638,2023-10-04 12:14:43,489
2023-10-04 12:14:45.611,43155754,2023-10-04 12:14:44,489
2023-10-04 12:14:46.568,72763842,2023-10-04 12:14:45,489
2023-10-04 12:14:47.483,92198248,2023-10-04 12:14:46,489
2023-10-04 12:14:48.353,27438279,2023-10-04 12:14:47,489
2023-10-04 12:14:49.126,85793172,2023-10-04 12:14:48,489
2023-10-04 12:14:50.170,88151542,2023-10-04 12:14:49,489
2023-10-04 12:14:51.117,13344966,2023-10-04 12:14:50,489
2023-10-04 12:14:51.944,56735443,2023-10-04 12:14:51,489
2023-10-04 12:14:52.863,62971424,2023-10-04 12:14:52,489
2023-10-04 12:14:53.887,39154959,2023-10-04 12:14:53,489
2023-10-04 12:14:54.709,67373281,2023-10-04 12:14:53,489
2023-10-04 12:14:55.518,51474925,2023-10-04 12:14:54,489
2023-10-04 12:14:56.336,76238993,2023-10-04 12:14:55,489
2023-10-04 12:14:57.257,55478372,2023-10-04 12:14:56,489
2023-10-04 12:14:58.147,28442979,2023-10-04 12:14:57,489
2023-10-04 12:14:59.082,49832498,2023-10-04 12:14:58,489
2023-10-04 12:14:59.914,18893597,2023-10-04 12:14:59,489
2023-10-04 12:15:00.743,87594212,2023-10-04 12:15:00,489
2023-10-04 12:15:01.664,62529556,2023-10-04 12:15:00,489
2023-10-04 12:15:02.714,31593283,2023-10-04 12:15:01,489
2023-10-04 12:15:03.973,65572358,2023-10-04 12:15:02,489
2023-10-04 12:15:04.934,17452478,2023-10-04 12:15:04,489
2023-10-04 12:15:05.835,92241797,2023-10-04 12:15:05,489
2023-10-04 12:15:06.759,38811587,2023-10-04 12:15:05,489
2023-10-04 12:15:07.777,65889445,2023-10-04 12:15:07,489
2023-10-04 12:15:08.824,41289196,2023-10-04 12:15:07,489
2023-10-04 12:15:09.677,32324566,2023-10-04 12:15:08,489
2023-10-04 12:15:10.658,26966561,2023-10-04 12:15:09,489
2023-10-04 12:15:11.508,65615682,2023-10-04 12:15:10,489
2023-10-04 12:15:12.631,86472528,2023-10-04 12:15:11,489
2023-10-04 12:15:13.550,54336289,2023-10-04 12:15:12,489
2023-10-04 12:15:14.465,42847667,2023-10-04 12:15:13,489
2023-10-04 12:15:15.212,78344969,2023-10-04 12:15:14,489
2023-10-04 12:15:16.017,21779854,2023-10-04 12:15:15,489
2023-10-04 12:15:16.926,34685537,2023-10-04 12:15:16,489
2023-10-04 12:15:17.756,86117795,2023-10-04 12:15:17,489
2023-10-04 12:15:18.894,94745139,2023-10-04 12:15:17,489
2023-10-04 12:15:19.753,26281584,2023-10-04 12:15:19,489
2023-10-04 12:15:20.833,44675882,2023-10-04 12:15:19,489
2023-10-04 12:15:21.706,56874561,2023-10-04 12:15:20,489
2023-10-04 12:15:22.468,39825631,2023-10-04 12:15:21,489
2023-10-04 12:15:23.551,98214492,2023-10-04 12:15:22,489
2023-10-04 12:15:24.365,88397819,2023-10-04 12:15:23,489
2023-10-04 12:15:25.564,55398793,2023-10-04 12:15:24,489
2023-10-04 12:15:26.446,81522954,2023-10-04 12:15:25,489
2023-10-04 12:15:27.301,96917726,2023-10-04 12:15:26,489
2023-10-04 12:15:28.484,96681122,2023-10-04 12:15:27,489
2023-10-04 12:15:29.467,37976462,2023-10-04 12:15:28,489
2023-10-04 12:15:30.237,43146645,2023-10-04 12:15:29,489
2023-10-04 12:15:31.123,77289413,2023-10-04 12:15:30,489
2023-10-04 12:15:32.070,24146172,2023-10-04 12:15:31,489
2023-10-04 12:15:33.301,15851252,2023-10-04 12:15:32,489
2023-10-04 12:15:34.210,92365759,2023-10-04 12:15:33,489
2023-10-04 12:15:35.018,59624785,2023-10-04 12:15:34,489
2023-10-04 12:15:36.116,27848213,2023-10-04 12:15:35,489
2023-10-04 12:15:37.008,82748191,2023-10-04 12:15:36,489
2023-10-04 12:15:38.037,43627749,2023-10-04 12:15:37,489
2023-10-04 12:15:39.016,57434359,2023-10-04 12:15:38,489
2023-10-04 12:15:40.011,63633599,2023-10-04 12:15:39,489
2023-10-04 12:15:40.869,61494868,2023-10-04 12:15:40,489
2023-10-04 12:15:41.634,58448239,2023-10-04 12:15:40,489
2023-10-04 12:15:42.751,65282944,2023-10-04 12:15:41,489
2023-10-04 12:15:43.487,53299865,2023-10-04 12:15:42,489
2023-10-04 12:15:44.335,73819258,2023-10-04 12:15:43,489
2023-10-04 12:15:45.360,65371721,2023-10-04 12:15:44,489
2023-10-04 12:15:46.116,63794565,2023-10-04 12:15:45,489
2023-10-04 12:15:47.229,56382568,2023-10-04 12:15:46,489
2023-10-04 12:15:48.191,62535164,2023-10-04 12:15:47,489
2023-10-04 12:15:49.001,98174299,2023-10-04 12:15:48,489
2023-10-04 12:15:50.149,95898378,2023-10-04 12:15:49,489
2023-10-04 12:15:50.899,46874217,2023-10-04 12:15:50,489
2023-10-04 12:15:51.833,35578461,2023-10-04 12:15:51,489
2023-10-04 12:15:52.648,25379471,2023-10-04 12:15:51,489
2023-10-04 12:15:53.704,46684764,2023-10-04 12:15:52,489
2023-10-04 12:15:54.486,99351597,2023-10-04 12:15:53,489
2023-10-04 12:15:55.628,42136337,2023-10-04 12:15:54,489
2023-10-04 12:15:56.374,69116794,2023-10-04 12:15:55,489
2023-10-04 12:15:57.204,29768315,2023-10-04 12:15:56,489
2023-10-04 12:15:58.084,89841269,2023-10-04 12:15:57,489
2023-10-04 12:15:58.826,27349581,2023-10-04 12:15:58,489
2023-10-04 12:15:59.756,37581159,2023-10-04 12:15:59,489
2023-10-04 12:16:01.159,76475685,2023-10-04 12:15:59,489
2023-10-04 12:16:02.045,31916225,2023-10-04 12:16:01,489
2023-10-04 12:16:02.888,14629338,2023-10-04 12:16:02,489
2023-10-04 12:16:03.895,75998993,2023-10-04 12:16:02,489
2023-10-04 12:16:04.742,99391376,2023-10-04 12:16:04,489
2023-10-04 12:16:05.644,33633544,2023-10-04 12:16:04,489
2023-10-04 12:16:06.531,68489271,2023-10-04 12:16:05,489
2023-10-04 12:16:07.503,25675243,2023-10-04 12:16:06,489
2023-10-04 12:16:08.568,98337186,2023-10-04 12:16:07,489
2023-10-04 12:16:09.375,61894437,2023-10-04 12:16:08,489
2023-10-04 12:16:10.326,89997183,2023-10-04 12:16:09,489
2023-10-04 12:16:11.308,92755115,2023-10-04 12:16:10,489
2023-10-04 12:16:12.081,99554932,2023-10-04 12:16:11,489
2023-10-04 12:16:12.922,94754824,2023-10-04 12:16:12,489
2023-10-04 12:16:13.817,33128147,2023-10-04 12:16:13,489
2023-10-04 12:16:14.864,13746382,2023-10-04 12:16:13,489
2023-10-04 12:16:15.839,98934116,2023-10-04 12:16:15,489
2023-10-04 12:16:16.794,22116446,2023-10-04 12:16:16,489
2023-10-04 12:16:17.801,62421841,2023-10-04 12:16:16,489
2023-10-04 12:16:18.605,52287415,2023-10-04 12:16:17,489
2023-10-04 12:16:19.554,19734571,2023-10-04 12:16:18,489
2023-10-04 12:16:20.548,37253611,2023-10-04 12:16:19,489
2023-10-04 12:16:21.391,36772623,2023-10-04 12:16:20,489
2023-10-04 12:16:22.277,69382776,2023-10-04 12:16:21,489
2023-10-04 12:16:23.202,18663353,2023-10-04 12:16:22,489
2023-10-04 12:16:24.112,98193961,2023-10-04 12:16:23,489
2023-10-04 12:16:24.952,59454414,2023-10-04 12:16:24,489
2023-10-04 12:16:25.829,57343197,2023-10-04 12:16:25,489
2023-10-04 12:16:26.632,23332847,2023-10-04 12:16:25,489
2023-10-04 12:16:27.501,97934213,2023-10-04 12:16:26,489
2023-10-04 12:16:28.340,17628434,2023-10-04 12:16:27,489
2023-10-04 12:16:29.474,23961273,2023-10-04 12:16:28,489
2023-10-04 12:16:30.307,24784791,2023-10-04 12:16:29,489
2023-10-04 12:16:31.377,75348837,2023-10-04 12:16:30,489
2023-10-04 12:16:32.253,21969974,2023-10-04 12:16:31,489
2023-10-04 12:16:33.051,48247278,2023-10-04 12:16:32,489
2023-10-04 12:16:33.872,15791977,2023-10-04 12:16:33,489
2023-10-04 12:16:34.887,85863918,2023-10-04 12:16:34,489
2023-10-04 12:16:35.755,65417923,2023-10-04 12:16:34,489
2023-10-04 12:16:36.536,33959568,2023-10-04 12:16:35,489
2023-10-04 12:16:37.381,24542695,2023-10-04 12:16:36,489
2023-10-04 12:16:38.419,14832755,2023-10-04 12:16:37,489
2023-10-04 12:16:39.315,13629415,2023-10-04 12:16:38,489
2023-10-04 12:16:40.222,78717454,2023-10-04 12:16:39,489
2023-10-04 12:16:41.008,72839498,2023-10-04 12:16:40,489
2023-10-04 12:16:42.004,89724376,2023-10-04 12:16:41,489
2023-10-04 12:16:42.870,83821429,2023-10-04 12:16:42,489
2023-10-04 12:16:43.650,18334465,2023-10-04 12:16:43,489
2023-10-04 12:16:44.552,59812483,2023-10-04 12:16:43,489
2023-10-04 12:16:45.490,72358981,2023-10-04 12:16:44,489
2023-10-04 12:16:46.371,64816479,2023-10-04 12:16:45,489
2023-10-04 12:16:47.392,74472614,2023-10-04 12:16:46,489
2023-10-04 12:16:48.203,95885222,2023-10-04 12:16:47,489
2023-10-04 12:16:49.187,22438821,2023-10-04 12:16:48,489
2023-10-04 12:16:50.035,59439781,2023-10-04 12:16:49,489
2023-10-04 12:16:50.894,52612165,2023-10-04 12:16:50,489
2023-10-04 12:16:51.741,87596384,2023-10-04 12:16:50,489
2023-10-04 12:16:52.856,33358791,2023-10-04 12:16:51,489
2023-10-04 12:16:53.733,64366987,2023-10-04 12:16:52,489
2023-10-04 12:16:54.781,57291396,2023-10-04 12:16:53,489
2023-10-04 12:16:55.556,31653932,2023-10-04 12:16:54,489
2023-10-04 12:16:56.927,18713447,2023-10-04 12:16:55,489
2023-10-04 12:16:57.849,88781338,2023-10-04 12:16:57,489
2023-10-04 12:16:58.851,22279669,2023-10-04 12:16:57,489
2023-10-04 12:16:59.825,91369516,2023-10-04 12:16:58,489
2023-10-04 12:17:00.783,21989223,2023-10-04 12:16:59,489
2023-10-04 12:17:01.656,97928925,2023-10-04 12:17:00,489
2023-10-04 12:17:02.538,53778483,2023-10-04 12:17:01,489
2023-10-04 12:17:04.016,38855866,2023-10-04 12:17:02,489
2023-10-04 12:17:05.278,47141371,2023-10-04 12:17:04,489
2023-10-04 12:17:06.138,21716641,2023-10-04 12:17:05,489
2023-10-04 12:17:07.183,93686146,2023-10-04 12:17:06,489
2023-10-04 12:17:08.021,52765869,2023-10-04 12:17:07,489
2023-10-04 12:17:08.850,65735241,2023-10-04 12:17:08,489
2023-10-04 12:17:09.629,87958685,2023-10-04 12:17:08,489
2023-10-04 12:17:10.666,24389531,2023-10-04 12:17:09,489
2023-10-04 12:17:11.471,33453976,2023-10-04 12:17:10,489
2023-10-04 12:17:12.331,48536786,2023-10-04 12:17:11,489
2023-10-04 12:17:13.294,12876994,2023-10-04 12:17:12,489
2023-10-04 12:17:14.138,46147462,2023-10-04 12:17:13,489
2023-10-04 12:17:15.028,59337341,2023-10-04 12:17:14,489
2023-10-04 12:17:15.853,33842332,2023-10-04 12:17:15,489
2023-10-04 12:17:16.769,59551745,2023-10-04 12:17:16,489
2023-10-04 12:17:17.873,44413618,2023-10-04 12:17:16,489
2023-10-04 12:17:18.671,42526144,2023-10-04 12:17:17,489
2023-10-04 12:17:19.716,26993234,2023-10-04 12:17:18,489
2023-10-04 12:17:20.552,71224628,2023-10-04 12:17:19,489
2023-10-04 12:17:21.423,24426422,2023-10-04 12:17:20,489
2023-10-04 12:17:22.390,25723916,2023-10-04 12:17:21,489
2023-10-04 12:17:23.192,89439659,2023-10-04 12:17:22,489
2023-10-04 12:17:24.197,72629435,2023-10-04 12:17:23,489
2023-10-04 12:17:25.100,78187334,2023-10-04 12:17:24,489
2023-10-04 12:17:25.996,26315633,2023-10-04 12:17:25,489
2023-10-04 12:17:26.895,32958355,2023-10-04 12:17:26,489
2023-10-04 12:17:27.774,47525523,2023-10-04 12:17:27,489
2023-10-04 12:17:28.545,16613119,2023-10-04 12:17:27,489
2023-10-04 12:17:29.411,24867359,2023-10-04 12:17:28,489
2023-10-04 12:17:30.331,38335448,2023-10-04 12:17:29,489
2023-10-04 12:17:31.169,32453698,2023-10-04 12:17:30,489
2023-10-04 12:17:32.232,49594958,2023-10-04 12:17:31,489
2023-10-04 12:17:33.104,26125853,2023-10-04 12:17:32,489
2023-10-04 12:17:34.129,33356561,2023-10-04 12:17:33,489
2023-10-04 12:17:35.194,63886716,2023-10-04 12:17:34,489
2023-10-04 12:17:36.179,39937449,2023-10-04 12:17:35,489
2023-10-04 12:17:37.117,36161395,2023-10-04 12:17:36,489
2023-10-04 12:17:38.136,12958344,2023-10-04 12:17:37,489
2023-10-04 12:17:38.992,88113531,2023-10-04 12:17:38,489
2023-10-04 12:17:40.086,63136939,2023-10-04 12:17:39,489
2023-10-04 12:17:41.041,44484966,2023-10-04 12:17:40,489
2023-10-04 12:17:42.108,69876376,2023-10-04 12:17:41,489
2023-10-04 12:17:43.064,25496225,2023-10-04 12:17:42,489
2023-10-04 12:17:43.993,89237253,2023-10-04 12:17:43,489
2023-10-04 12:17:44.921,27654762,2023-10-04 12:17:44,489
2023-10-04 12:17:45.788,68482264,2023-10-04 12:17:45,489
2023-10-04 12:17:46.832,49883791,2023-10-04 12:17:45,489
2023-10-04 12:17:47.746,66566874,2023-10-04 12:17:46,489
2023-10-04 12:17:48.573,15845767,2023-10-04 12:17:47,489
2023-10-04 12:17:49.414,98252374,2023-10-04 12:17:48,489
2023-10-04 12:17:50.516,77251231,2023-10-04 12:17:49,489
2023-10-04 12:17:51.394,95913911,2023-10-04 12:17:50,489
2023-10-04 12:17:52.459,83913237,2023-10-04 12:17:51,489
2023-10-04 12:17:53.378,81226274,2023-10-04 12:17:52,489
2023-10-04 12:17:54.270,57698187,2023-10-04 12:17:53,489
2023-10-04 12:17:55.333,53137963,2023-10-04 12:17:54,489
2023-10-04 12:17:56.159,49987782,2023-10-04 12:17:55,489
2023-10-04 12:17:57.231,18513136,2023-10-04 12:17:56,489
2023-10-04 12:17:58.328,76381766,2023-10-04 12:17:57,489
2023-10-04 12:17:59.227,51299559,2023-10-04 12:17:58,489
2023-10-04 12:18:00.133,62273236,2023-10-04 12:17:59,489
2023-10-04 12:18:01.144,89882589,2023-10-04 12:18:00,489
2023-10-04 12:18:02.119,66231574,2023-10-04 12:18:01,489
2023-10-04 12:18:02.906,12866589,2023-10-04 12:18:02,489
2023-10-04 12:18:03.895,72722519,2023-10-04 12:18:03,489
2023-10-04 12:18:04.826,62536821,2023-10-04 12:18:04,489
2023-10-04 12:18:05.763,48726134,2023-10-04 12:18:04,489
2023-10-04 12:18:06.560,71442859,2023-10-04 12:18:05,489
2023-10-04 12:18:07.326,41539326,2023-10-04 12:18:06,489
2023-10-04 12:18:08.338,32545674,2023-10-04 12:18:07,489
2023-10-04 12:18:09.156,54128753,2023-10-04 12:18:08,489
2023-10-04 12:18:10.204,93498618,2023-10-04 12:18:09,489
2023-10-04 12:18:11.224,91514984,2023-10-04 12:18:10,489
2023-10-04 12:18:11.969,93334964,2023-10-04 12:18:11,489
2023-10-04 12:18:13.147,19278743,2023-10-04 12:18:12,489
2023-10-04 12:18:13.952,14147991,2023-10-04 12:18:13,489
2023-10-04 12:18:15.041,78451328,2023-10-04 12:18:14,489
2023-10-04 12:18:15.859,98734343,2023-10-04 12:18:15,489
2023-10-04 12:18:16.949,46164718,2023-10-04 12:18:15,489
2023-10-04 12:18:17.945,98849794,2023-10-04 12:18:17,489
2023-10-04 12:18:18.826,52226698,2023-10-04 12:18:18,489
2023-10-04 12:18:19.947,82191853,2023-10-04 12:18:18,489
2023-10-04 12:18:20.870,79786945,2023-10-04 12:18:20,489
2023-10-04 12:18:21.818,25657826,2023-10-04 12:18:20,489
2023-10-04 12:18:22.581,49637412,2023-10-04 12:18:21,489
2023-10-04 12:18:23.517,24784416,2023-10-04 12:18:22,489
2023-10-04 12:18:24.410,69963951,2023-10-04 12:18:23,489
2023-10-04 12:18:25.377,67173938,2023-10-04 12:18:24,489
2023-10-04 12:18:26.192,89621742,2023-10-04 12:18:25,489
2023-10-04 12:18:27.289,96571756,2023-10-04 12:18:26,489
2023-10-04 12:18:28.162,26642222,2023-10-04 12:18:27,489
2023-10-04 12:18:29.266,76588962,2023-10-04 12:18:28,489
2023-10-04 12:18:30.085,14687588,2023-10-04 12:18:29,489
2023-10-04 12:18:31.126,22373716,2023-10-04 12:18:30,489
2023-10-04 12:18:31.886,35644236,2023-10-04 12:18:31,489
2023-10-04 12:18:32.663,18351476,2023-10-04 12:18:32,489
2023-10-04 12:18:33.714,89171324,2023-10-04 12:18:32,489
2023-10-04 12:18:34.926,24728783,2023-10-04 12:18:33,489
2023-10-04 12:18:35.852,68449198,2023-10-04 12:18:35,489
2023-10-04 12:18:36.864,69596611,2023-10-04 12:18:35,489
2023-10-04 12:18:37.636,83781799,2023-10-04 12:18:36,489
2023-10-04 12:18:38.800,34546157,2023-10-04 12:18:37,489
2023-10-04 12:18:39.731,18777812,2023-10-04 12:18:38,489
2023-10-04 12:18:40.723,91794879,2023-10-04 12:18:39,489
2023-10-04 12:18:41.669,65437445,2023-10-04 12:18:40,489
2023-10-04 12:18:42.406,15675147,2023-10-04 12:18:41,489
2023-10-04 12:18:43.477,59486563,2023-10-04 12:18:42,489
2023-10-04 12:18:44.514,56734891,2023-10-04 12:18:43,489
2023-10-04 12:18:45.633,26999923,2023-10-04 12:18:44,489
2023-10-04 12:18:46.551,21875648,2023-10-04 12:18:45,489
2023-10-04 12:18:47.615,88877948,2023-10-04 12:18:46,489
2023-10-04 12:18:48.463,37283123,2023-10-04 12:18:47,489
2023-10-04 12:18:49.463,74564145,2023-10-04 12:18:48,489
2023-10-04 12:18:50.230,42597475,2023-10-04 12:18:49,489
2023-10-04 12:18:51.476,24927351,2023-10-04 12:18:50,489
2023-10-04 12:18:52.418,95254316,2023-10-04 12:18:51,489
2023-10-04 12:18:53.331,13674367,2023-10-04 12:18:52,489
2023-10-04 12:18:54.419,58246677,2023-10-04 12:18:53,489
2023-10-04 12:18:55.387,53717336,2023-10-04 12:18:54,489
2023-10-04 12:18:56.281,63858959,2023-10-04 12:18:55,489
2023-10-04 12:18:57.306,35811157,2023-10-04 12:18:56,489
2023-10-04 12:18:58.187,47474634,2023-10-04 12:18:57,489
2023-10-04 12:18:59.037,67141131,2023-10-04 12:18:58,489
2023-10-04 12:18:59.854,54944492,2023-10-04 12:18:59,489
2023-10-04 12:19:00.928,91498753,2023-10-04 12:18:59,489
2023-10-04 12:19:01.800,41717747,2023-10-04 12:19:01,489
2023-10-04 12:19:02.657,77338815,2023-10-04 12:19:01,489
2023-10-04 12:19:03.537,25371741,2023-10-04 12:19:02,489
2023-10-04 12:19:04.365,18752534,2023-10-04 12:19:03,489
2023-10-04 12:19:05.122,98159861,2023-10-04 12:19:04,489
2023-10-04 12:19:05.873,36156565,2023-10-04 12:19:05,489
2023-10-04 12:19:06.738,24217864,2023-10-04 12:19:05,489
2023-10-04 12:19:07.615,46822923,2023-10-04 12:19:06,489
2023-10-04 12:19:08.673,21714135,2023-10-04 12:19:07,489
2023-10-04 12:19:09.545,17527938,2023-10-04 12:19:08,489
2023-10-04 12:19:10.606,46548266,2023-10-04 12:19:09,489
2023-10-04 12:19:11.637,59854363,2023-10-04 12:19:10,489
2023-10-04 12:19:12.643,93316129,2023-10-04 12:19:11,489
2023-10-04 12:19:13.517,21548298,2023-10-04 12:19:12,489
2023-10-04 12:19:14.299,38562873,2023-10-04 12:19:13,489
2023-10-04 12:19:15.322,65593575,2023-10-04 12:19:14,489
2023-10-04 12:19:16.167,88111337,2023-10-04 12:19:15,489
2023-10-04 12:19:17.184,63893828,2023-10-04 12:19:16,489
2023-10-04 12:19:17.967,21577219,2023-10-04 12:19:17,489
2023-10-04 12:19:18.928,86354829,2023-10-04 12:19:18,489
2023-10-04 12:19:19.750,82584189,2023-10-04 12:19:19,489
2023-10-04 12:19:20.595,76558563,2023-10-04 12:19:19,489
2023-10-04 12:19:21.357,15822622,2023-10-04 12:19:20,489
2023-10-04 12:19:22.349,88174551,2023-10-04 12:19:21,489
2023-10-04 12:19:23.184,78961677,2023-10-04 12:19:22,489
2023-10-04 12:19:24.274,95151342,2023-10-04 12:19:23,489
2023-10-04 12:19:25.198,18322115,2023-10-04 12:19:24,489
2023-10-04 12:19:26.100,98386136,2023-10-04 12:19:25,489
2023-10-04 12:19:27.066,98532717,2023-10-04 12:19:26,489
2023-10-04 12:19:27.837,54341651,2023-10-04 12:19:27,489
2023-10-04 12:19:28.791,39681529,2023-10-04 12:19:27,489
2023-10-04 12:19:29.719,94565186,2023-10-04 12:19:28,489
2023-10-04 12:19:30.515,12385639,2023-10-04 12:19:29,489
2023-10-04 12:19:31.519,86391512,2023-10-04 12:19:30,489
2023-10-04 12:19:32.466,89197677,2023-10-04 12:19:31,489
2023-10-04 12:19:33.284,98126594,2023-10-04 12:19:32,489
2023-10-04 12:19:34.416,98183214,2023-10-04 12:19:33,489
2023-10-04 12:19:35.626,28653523,2023-10-04 12:19:34,489
2023-10-04 12:19:36.422,22549772,2023-10-04 12:19:35,489
2023-10-04 12:19:37.571,73751188,2023-10-04 12:19:36,489
2023-10-04 12:19:38.323,31945835,2023-10-04 12:19:37,489
2023-10-04 12:19:39.098,98294682,2023-10-04 12:19:38,489
2023-10-04 12:19:39.942,28571837,2023-10-04 12:19:39,489
2023-10-04 12:19:41.016,92232222,2023-10-04 12:19:40,489
2023-10-04 12:19:41.828,38191696,2023-10-04 12:19:41,489
2023-10-04 12:19:42.677,73328568,2023-10-04 12:19:41,489
2023-10-04 12:19:43.468,35638964,2023-10-04 12:19:42,489
2023-10-04 12:19:44.534,35326889,2023-10-04 12:19:43,489
2023-10-04 12:19:45.435,93993316,2023-10-04 12:19:44,489
2023-10-04 12:19:46.490,72923424,2023-10-04 12:19:45,489
2023-10-04 12:19:47.411,67362569,2023-10-04 12:19:46,489
2023-10-04 12:19:48.311,21637629,2023-10-04 12:19:47,489
2023-10-04 12:19:49.130,39649533,2023-10-04 12:19:48,489
2023-10-04 12:19:50.067,71591694,2023-10-04 12:19:49,489
2023-10-04 12:19:50.902,46861443,2023-10-04 12:19:50,489
2023-10-04 12:19:51.867,82235838,2023-10-04 12:19:51,489
2023-10-04 12:19:52.693,33551443,2023-10-04 12:19:52,489
2023-10-04 12:19:53.750,74667681,2023-10-04 12:19:52,489
2023-10-04 12:19:54.594,93275531,2023-10-04 12:19:53,489
2023-10-04 12:19:55.481,16165226,2023-10-04 12:19:54,489
2023-10-04 12:19:56.317,31834616,2023-10-04 12:19:55,489
2023-10-04 12:19:57.413,13488629,2023-10-04 12:19:56,489
2023-10-04 12:19:58.281,41911942,2023-10-04 12:19:57,489
2023-10-04 12:19:59.282,15117631,2023-10-04 12:19:58,489
2023-10-04 12:20:00.176,79355542,2023-10-04 12:19:59,489
2023-10-04 12:20:01.213,56986519,2023-10-04 12:20:00,489
2023-10-04 12:20:02.368,52915529,2023-10-04 12:20:01,489
2023-10-04 12:20:03.522,26634517,2023-10-04 12:20:02,489
2023-10-04 12:20:04.431,86987396,2023-10-04 12:20:03,489
2023-10-04 12:20:05.385,46218239,2023-10-04 12:20:04,489
2023-10-04 12:20:06.348,81586255,2023-10-04 12:20:05,489
2023-10-04 12:20:07.382,94647488,2023-10-04 12:20:06,489
2023-10-04 12:20:08.155,49291836,2023-10-04 12:20:07,489
2023-10-04 12:20:08.994,38242545,2023-10-04 12:20:08,489
2023-10-04 12:20:09.768,15376657,2023-10-04 12:20:09,489
2023-10-04 12:20:10.787,91686926,2023-10-04 12:20:09,489
2023-10-04 12:20:11.576,42514647,2023-10-04 12:20:10,489
2023-10-04 12:20:12.708,81815572,2023-10-04 12:20:11,489
2023-10-04 12:20:13.554,62758687,2023-10-04 12:20:12,489
2023-10-04 12:20:14.630,76415829,2023-10-04 12:20:13,489
2023-10-04 12:20:15.490,33217224,2023-10-04 12:20:14,489
2023-10-04 12:20:16.472,16792418,2023-10-04 12:20:15,489
2023-10-04 12:20:17.470,74575421,2023-10-04 12:20:16,489
2023-10-04 12:20:18.374,99811311,2023-10-04 12:20:17,489
2023-10-04 12:20:19.291,43328397,2023-10-04 12:20:18,489
2023-10-04 12:20:20.205,61493244,2023-10-04 12:20:19,489
2023-10-04 12:20:21.099,64263189,2023-10-04 12:20:20,489
2023-10-04 12:20:21.873,91271465,2023-10-04 12:20:21,489
2023-10-04 12:20:22.906,68153293,2023-10-04 12:20:22,489
2023-10-04 12:20:24.062,73994952,2023-10-04 12:20:23,489
2023-10-04 12:20:24.926,31511592,2023-10-04 12:20:24,489
2023-10-04 12:20:25.703,16324932,2023-10-04 12:20:25,489
2023-10-04 12:20:26.768,42583434,2023-10-04 12:20:25,489
2023-10-04 12:20:27.767,11762962,2023-10-04 12:20:26,489
2023-10-04 12:20:28.550,21189313,2023-10-04 12:20:27,489
2023-10-04 12:20:29.425,15295442,2023-10-04 12:20:28,489
2023-10-04 12:20:30.320,52319221,2023-10-04 12:20:29,489
2023-10-04 12:20:31.185,43552149,2023-10-04 12:20:30,489
2023-10-04 12:20:32.110,94257371,2023-10-04 12:20:31,489
2023-10-04 12:20:32.932,62945681,2023-10-04 12:20:32,489
2023-10-04 12:20:33.830,86545786,2023-10-04 12:20:33,489
2023-10-04 12:20:35.016,92971335,2023-10-04 12:20:33,489
2023-10-04 12:20:36.054,32211231,2023-10-04 12:20:35,489
2023-10-04 12:20:36.871,93988897,2023-10-04 12:20:36,489
2023-10-04 12:20:37.748,71119824,2023-10-04 12:20:36,489
2023-10-04 12:20:38.629,52246883,2023-10-04 12:20:37,489
2023-10-04 12:20:39.627,99172489,2023-10-04 12:20:38,489
2023-10-04 12:20:40.535,98935145,2023-10-04 12:20:39,489
2023-10-04 12:20:41.537,29412393,2023-10-04 12:20:40,489
2023-10-04 12:20:42.392,44199421,2023-10-04 12:20:41,489
2023-10-04 12:20:43.418,65553887,2023-10-04 12:20:42,489
2023-10-04 12:20:44.228,71686119,2023-10-04 12:20:43,489
2023-10-04 12:20:45.058,28865481,2023-10-04 12:20:44,489
